state_name,district_name,block_name,panchayat_name,village_name,habitation_name,habitation_id,school_id,school_name,no_of_student,school_category,school_subcategory,update_date
Karnataka,Hassan,Arkalgud,Konanur,Konanur,Konanur,0000380259,0001704070,"MKS LIONS VIDYANIKETHANA KONANUR",574,Private,"Secondary/Sr. Sec. with grades 1 to 10",2023-01-18
Karnataka,Hassan,Arkalgud,Ramanathpura,Ramanathpura,Ramanathpura,0000380301,0001728135,"GOVT LOWER  PRIMARY SCHOOL SUBRAMANYA NAGARA",6,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Ramanathpura,Ramanathpura,Ramanathpura,0000380301,0001709998,"lakshmi narasimha",54,Private,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Kaduvinahosahalli,"Kadivana Hosahally","Kadivana Hosahally",0000380341,0001960633,"GOVT HIGHER PRIMARY SCHOOL KADAVINAHOSAHALLY",52,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,"Vaddara Hally","Vaddara Hally","H.r.p Colony",0000380373,0001702076,"GHPS  HRP COLONY",37,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,"Kalena Hally","Yachana Kuppe","Yachana Kuppe",0000380224,0000060219,"GLPS YACHANA KUPPE",22,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Kattepura,Kattepura,Kattepura,0000380226,0000060225,"High school KATTEPURA",50,Govt.,"Secondary/Sr. Sec. with grades 1 to 10",2023-01-18
Karnataka,Hassan,Arkalgud,"Kathimallena Hally",Mundagodu,Mundagodu,0000380237,0000060241,"HPS MUNDAGODU",16,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,"Kathimallena Hally",Harohally,Harohally,0000380239,0000060244,"LPS HARIHALLY",22,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,"Kathimallena Hally",Thejur,Thejur,0000380245,0000060249,"HPS THEJUR",26,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Mokali,Mokali,Mokali,0000380246,0000060250,"GLPS   DODDANAYAKANAKOPPALU",15,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Keralapura,"Honnena Hally","Honnena Hally",0000380256,0000060257,"GLPS honnenahalli",13,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Keralapura,Boodanoor,Boodanoor,0000380257,0000060259,"GHPS boodanoor",28,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Lakkur,Keragodu,Keragodu,0000380268,0000060278,"HPS KERAGODU",43,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Agrahara,Agrahara,Agrahara,0000379994,0001697394,"ADHARSHA HIGH SCHOOL AGRAHARA",123,"Govt. Aided","Secondary/Sr. Sec. with grades 1 to 10",2023-01-18
Karnataka,Hassan,Arkalgud,Belvadi,Belvadi,Belvadi,0000380034,0001700889,"JNANA JYOTHI VIDYA SAMSTHE BELAVADI",147,Private,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Belvadi,Belvadi,Belvadi,0000380034,0001700778,"GJC BELAVADI",122,Govt.,"Secondary/Sr. Sec. only with grades 9 and 10",2023-01-18
Karnataka,Hassan,Arkalgud,Belvadi,Hanagalu,Hanagalu,0000380036,0001700333,"GLPS HANGAL KOPPALU",16,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Belvadi,Ankanhally,"Kunana Koppal",0000380041,0001700577,"GLPS KOONANAKOPPALLU",27,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Bychanahally,"Bychana Hally","Bychana Hally",0000380045,0001697581,"RURAL JUNIER COLLEGE BYCHANAHALLY",207,"Govt. Aided","Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Bychanahally,"Hetha Gowdana Hally","Hetha Gowdana Hally",0000380049,0001697498,"GLPS  HETHAGOWDANAHALLY COLONY",18,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Honnavally,Honnavally,Honnavally,0000380197,0001697735,"HEMAVATHI HIGH SCHOOL HONNAVALLI",113,Private,"Secondary/Sr. Sec. only with grades 9 and 10",2023-01-18
Karnataka,Hassan,Arkalgud,Hulikallu,Hulikallu,Hulikallu,0000380203,0001699080,"government L.P.S AD colony",17,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Hulikallu,Kaniyar,Kaniyar,0000380208,0000862834,"government H.P.S kaniyar",117,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Mokali,Mokali,Mokali,0000380246,0001701807,MOKALI,29,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Lakkur,"Madhurana Hally","Madhurana Hally",0000380270,0000862809,H.P.S,83,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Mallipatana,Manajur,Manajur,0000380279,0000060288,"government lower primary school manajur",11,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Aladahalli,"Alada Hally","Alada Hally",0000380292,0000060299,"government LPS aladahalli",9,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Ramanathpura,Ramanathpura,Ramanathpura,0000380301,0001702007,"SRI LAKSHMI NARASIMHA VIDYA SAMSTE",51,Private,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Ramanathpura,Bilaguli,Bilaguli,0000380302,0000060312,"HPS bilaguli",107,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
